 GET / 304 34.122 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 08 Oct 2024 22:31:00 GMT
 GET /vendors/js/ch5m3d.js 304 0.829 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /vendors/css/ch5m3d.css 304 0.756 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /img/image.png 304 1.616 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /img/description.png 304 0.742 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /js/scripts.js 304 3.849 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /js/main.js 304 3.942 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /vendors/js/bootstrap.bundle.js 304 3.992 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /vendors/wow/wow.js 304 4.037 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /img/description2.png 304 0.929 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:06 GMT
 GET /material/ensino 200 27.385 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /css/styles.css 304 0.739 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /css/main.css 304 0.689 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /vendors/animate/animate.css 304 0.786 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /vendors/css/ch5m3d.css 304 1.096 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /vendors/js/ch5m3d.js 304 0.790 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /img/image.png 304 0.672 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /js/scripts.js 304 0.845 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /js/main.js 304 0.992 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.926 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /img/description.png 304 1.037 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /vendors/wow/wow.js 304 2.197 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /img/description3.png 304 2.678 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /img/aentech.png 304 2.246 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET /img/description2.png 304 2.030 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:15:49 GMT
 GET / 304 15.564 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:08 GMT
 GET /css/styles.css 304 1.429 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:08 GMT
 GET /css/main.css 304 0.866 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:08 GMT
 GET /vendors/js/ch5m3d.js 304 0.783 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:08 GMT
 GET /img/image.png 304 1.168 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:08 GMT
 GET /vendors/css/ch5m3d.css 304 6.753 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/description.png 304 0.774 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /vendors/animate/animate.css 304 1.444 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/aennews.jpg 304 1.916 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/atom.png 304 2.033 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/particles.png 304 1.969 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /js/scripts.js 304 2.346 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /js/main.js 304 12.864 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /vendors/js/bootstrap.bundle.js 304 12.578 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /vendors/wow/wow.js 304 2.928 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/the-shapes-of-atomic-orbitals.jpg 304 1.827 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /img/description2.png 304 2.055 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:09 GMT
 GET /faq 200 15.244 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /css/styles.css 304 1.878 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /css/main.css 304 2.074 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /img/image.png 304 0.823 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /img/description.png 304 0.839 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /js/scripts.js 304 1.882 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /js/main.js 304 1.917 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /vendors/animate/animate.css 304 0.690 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /vendors/css/ch5m3d.css 304 1.196 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /vendors/js/ch5m3d.js 304 0.608 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.952 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /vendors/wow/wow.js 304 0.729 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET /img/description2.png 304 0.741 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:17:46 GMT
 GET / 304 9.120 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /css/styles.css 304 0.753 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /css/main.css 304 0.655 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /vendors/animate/animate.css 304 0.778 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /vendors/css/ch5m3d.css 304 0.846 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/image.png 304 0.747 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /vendors/js/ch5m3d.js 304 0.737 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/description.png 304 0.822 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/aennews.jpg 304 0.772 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/atom.png 304 1.899 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/particles.png 304 2.046 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /js/scripts.js 304 1.971 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /js/main.js 304 11.319 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /vendors/wow/wow.js 304 3.303 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/the-shapes-of-atomic-orbitals.jpg 304 12.114 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /img/description2.png 304 11.959 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /vendors/js/bootstrap.bundle.js 304 0.854 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:18:38 GMT
 GET /material 304 10.995 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /css/styles.css 304 0.606 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /css/main.css 304 3.902 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /vendors/js/ch5m3d.js 304 1.448 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /img/description.png 304 1.621 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /vendors/animate/animate.css 304 0.710 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /js/scripts.js 304 1.298 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /vendors/css/ch5m3d.css 304 4.934 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /img/image.png 304 0.895 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /js/main.js 304 4.794 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /vendors/js/bootstrap.bundle.js 304 1.886 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /vendors/wow/wow.js 304 0.792 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET /img/description2.png 304 9.541 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:02 GMT
 GET / 304 9.746 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /css/styles.css 304 0.790 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /css/main.css 304 1.477 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /vendors/animate/animate.css 304 0.792 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/description.png 304 0.604 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /vendors/css/ch5m3d.css 304 0.716 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /vendors/js/ch5m3d.js 304 1.204 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/image.png 304 0.779 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/aennews.jpg 304 0.792 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/atom.png 304 0.817 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/particles.png 304 1.075 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /js/scripts.js 304 10.340 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /js/main.js 304 1.727 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /vendors/js/bootstrap.bundle.js 304 3.603 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /vendors/wow/wow.js 304 3.341 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/the-shapes-of-atomic-orbitals.jpg 304 3.365 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /img/description2.png 304 0.800 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:17 GMT
 GET /material/pesquisa 200 16.524 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:26 GMT
 GET /css/main.css 304 1.525 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:26 GMT
 GET /css/styles.css 304 1.760 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:26 GMT
 GET /img/description.png 304 0.715 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:26 GMT
 GET /vendors/animate/animate.css 304 2.316 ms Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36 Edg/129.0.0.0 Tue, 15 Oct 2024 18:19:26 GMT
